	file_id	input_file	label_file	nr_polynomials	max_total_degree	max_x1	max_x2	max_x3	prop_x1	prop_x2	prop_x3	prop_mon_x1	prop_mon_x2	prop_mon_x3	label
3933	206	poly206.txt.ml	comp_times206.txt	4	12	12	2	1	0.25	0.5	0.5	0.4	0.13333333333333333	0.13333333333333333	1
3934	1215	poly1215.txt.ml	comp_times1215.txt	13	2	2	2	1	0.46153846153846156	0.46153846153846156	0.46153846153846156	0.2222222222222222	0.2222222222222222	0.2222222222222222	4
3935	4158	poly4158.txt.ml	comp_times4158.txt	16	5	2	2	1	0.3125	0.3125	0.5	0.2631578947368421	0.2631578947368421	0.2894736842105263	0
3936	4609	poly4609.txt.ml	comp_times4609.txt	5	1	1	1	1	0.6	0.4	0.2	0.3333333333333333	0.2222222222222222	0.1111111111111111	3
3937	3288	poly3288.txt.ml	comp_times3288.txt	14	3	1	1	1	0.6428571428571429	0.6428571428571429	0.35714285714285715	0.38461538461538464	0.38461538461538464	0.23076923076923078	5
3938	6694	poly6694.txt.ml	comp_times6694.txt	4	14	14	1	1	0.5	0.5	0.25	0.5714285714285714	0.14285714285714285	0.07142857142857142	3
3939	2508	poly2508.txt.ml	comp_times2508.txt	7	9	4	3	2	0.5714285714285714	0.5714285714285714	0.2857142857142857	0.625	0.65625	0.53125	5
3940	2259	poly2259.txt.ml	comp_times2259.txt	6	5	3	2	1	0.6666666666666666	0.5	0.3333333333333333	0.5882352941176471	0.4117647058823529	0.29411764705882354	5
3941	6423	poly6423.txt.ml	comp_times6423.txt	6	14	14	1	1	0.5	0.5	0.3333333333333333	0.47368421052631576	0.15789473684210525	0.10526315789473684	3
3942	7114	poly7114.txt.ml	comp_times7114.txt	8	3	2	2	2	0.625	0.5	0.5	0.4090909090909091	0.2727272727272727	0.2727272727272727	3
3943	6372	poly6372.txt.ml	comp_times6372.txt	5	16	16	1	1	0.6	0.4	0.2	0.7	0.1	0.05	3
3944	6794	poly6794.txt.ml	comp_times6794.txt	7	16	16	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.5238095238095238	0.14285714285714285	0.09523809523809523	5
3945	3388	poly3388.txt.ml	comp_times3388.txt	16	6	6	1	1	0.75	0.5625	0.375	0.4489795918367347	0.3469387755102041	0.22448979591836735	5
3946	6523	poly6523.txt.ml	comp_times6523.txt	4	28	28	1	1	0.5	0.5	0.25	0.75	0.1	0.05	3
3947	7014	poly7014.txt.ml	comp_times7014.txt	8	3	3	1	1	0.5	0.25	0.25	0.3333333333333333	0.16666666666666666	0.16666666666666666	0
3948	6272	poly6272.txt.ml	comp_times6272.txt	6	4	4	1	1	0.5	0.5	0.3333333333333333	0.2857142857142857	0.21428571428571427	0.14285714285714285	5
3949	2408	poly2408.txt.ml	comp_times2408.txt	9	5	3	2	1	0.5555555555555556	0.6666666666666666	0.3333333333333333	0.48	0.44	0.28	5
3950	2359	poly2359.txt.ml	comp_times2359.txt	9	5	3	2	1	0.5555555555555556	0.6666666666666666	0.3333333333333333	0.46153846153846156	0.4230769230769231	0.2692307692307692	5
3951	7177	poly7177.txt.ml	comp_times7177.txt	7	2	2	2	2	0.7142857142857143	0.42857142857142855	0.2857142857142857	0.3125	0.1875	0.125	3
3952	6440	poly6440.txt.ml	comp_times6440.txt	5	20	20	1	1	0.6	0.4	0.2	0.75	0.08333333333333333	0.041666666666666664	3
3953	6311	poly6311.txt.ml	comp_times6311.txt	4	6	6	1	1	0.5	0.5	0.25	0.4	0.2	0.1	3
3954	896	poly896.txt.ml	comp_times896.txt	2	1	1	1	1	0.5	0.5	0.5	0.25	0.25	0.25	2
3955	1885	poly1885.txt.ml	comp_times1885.txt	7	2	2	2	2	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.21428571428571427	0.21428571428571427	0.21428571428571427	5
3956	7077	poly7077.txt.ml	comp_times7077.txt	1	2	2	1	1	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	4
3957	6540	poly6540.txt.ml	comp_times6540.txt	7	44	44	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.7777777777777778	0.06666666666666667	0.044444444444444446	3
3958	6211	poly6211.txt.ml	comp_times6211.txt	19	22	22	16	1	0.47368421052631576	0.5789473684210527	0.15789473684210525	0.37349397590361444	0.42168674698795183	0.03614457831325301	4
3959	996	poly996.txt.ml	comp_times996.txt	5	2	2	2	1	0.6	0.6	0.4	0.2727272727272727	0.2727272727272727	0.18181818181818182	5
3960	1985	poly1985.txt.ml	comp_times1985.txt	5	4	4	2	2	0.4	0.6	0.6	0.3076923076923077	0.3076923076923077	0.3076923076923077	5
3961	434	poly434.txt.ml	comp_times434.txt	12	2	2	2	1	0.5833333333333334	0.5833333333333334	0.4166666666666667	0.28	0.28	0.2	0
3962	1427	poly1427.txt.ml	comp_times1427.txt	8	2	2	2	1	0.625	0.625	0.375	0.3125	0.3125	0.1875	5
3963	3918	poly3918.txt.ml	comp_times3918.txt	5	13	12	2	1	0.6	0.4	0.2	0.8444444444444444	0.5777777777777777	0.022222222222222223	4
3964	1376	poly1376.txt.ml	comp_times1376.txt	3	3	3	1	1	1.0	0.6666666666666666	0.6666666666666666	0.5833333333333334	0.16666666666666666	0.16666666666666666	3
3965	365	poly365.txt.ml	comp_times365.txt	6	2	2	2	2	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.13333333333333333	0.13333333333333333	3
3966	683	poly683.txt.ml	comp_times683.txt	11	2	2	2	1	0.45454545454545453	0.45454545454545453	0.5454545454545454	0.25	0.25	0.3	4
3967	1690	poly1690.txt.ml	comp_times1690.txt	7	10	10	2	1	0.14285714285714285	0.7142857142857143	0.42857142857142855	0.29411764705882354	0.29411764705882354	0.17647058823529413	3
3968	534	poly534.txt.ml	comp_times534.txt	4	6	6	1	1	0.5	0.75	0.75	0.5	0.16666666666666666	0.16666666666666666	4
3969	1527	poly1527.txt.ml	comp_times1527.txt	6	3	3	2	2	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.4666666666666667	0.13333333333333333	0.13333333333333333	3
3970	1276	poly1276.txt.ml	comp_times1276.txt	16	3	3	2	2	0.625	0.375	0.375	0.425	0.2	0.2	5
3971	3818	poly3818.txt.ml	comp_times3818.txt	7	6	6	3	1	0.5714285714285714	0.2857142857142857	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.21428571428571427	3
3972	265	poly265.txt.ml	comp_times265.txt	7	4	4	2	1	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.25	0.1875	0.25	5
3973	783	poly783.txt.ml	comp_times783.txt	3	1	1	1	1	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.16666666666666666	0
3974	1790	poly1790.txt.ml	comp_times1790.txt	4	2	2	2	1	0.5	0.5	0.25	0.3333333333333333	0.3333333333333333	0.16666666666666666	0
3975	2516	poly2516.txt.ml	comp_times2516.txt	13	9	4	3	2	0.6153846153846154	0.7692307692307693	0.46153846153846156	0.6290322580645161	0.6129032258064516	0.46774193548387094	5
3976	3021	poly3021.txt.ml	comp_times3021.txt	6	3	1	1	1	0.6666666666666666	0.6666666666666666	0.5	0.4117647058823529	0.4117647058823529	0.29411764705882354	5
3977	3770	poly3770.txt.ml	comp_times3770.txt	6	3	3	3	1	0.5	0.3333333333333333	0.5	0.2727272727272727	0.18181818181818182	0.2727272727272727	0
3978	2247	poly2247.txt.ml	comp_times2247.txt	7	3	1	1	1	0.5714285714285714	0.5714285714285714	0.2857142857142857	0.3333333333333333	0.3333333333333333	0.2	4
3979	4902	poly4902.txt.ml	comp_times4902.txt	8	6	4	4	1	0.375	0.5	0.375	0.25	0.375	0.1875	3
3980	3296	poly3296.txt.ml	comp_times3296.txt	8	10	6	3	1	0.5	0.75	0.375	0.7230769230769231	0.6615384615384615	0.4307692307692308	5
3981	4802	poly4802.txt.ml	comp_times4802.txt	7	6	4	2	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.3125	0.3125	0.1875	5
3982	2416	poly2416.txt.ml	comp_times2416.txt	10	5	2	3	1	0.8	0.6	0.5	0.48484848484848486	0.45454545454545453	0.3333333333333333	4
3983	3121	poly3121.txt.ml	comp_times3121.txt	7	2	2	1	1	0.5714285714285714	0.42857142857142855	0.14285714285714285	0.3076923076923077	0.23076923076923078	0.07692307692307693	2
3984	3670	poly3670.txt.ml	comp_times3670.txt	9	2	2	2	2	0.5555555555555556	0.4444444444444444	0.4444444444444444	0.34615384615384615	0.23076923076923078	0.23076923076923078	5
3985	2347	poly2347.txt.ml	comp_times2347.txt	11	6	3	2	1	0.6363636363636364	0.7272727272727273	0.45454545454545453	0.5714285714285714	0.5102040816326531	0.3673469387755102	5
3986	3396	poly3396.txt.ml	comp_times3396.txt	16	6	6	1	1	0.75	0.625	0.375	0.45098039215686275	0.35294117647058826	0.21568627450980393	5
3987	4046	poly4046.txt.ml	comp_times4046.txt	1	4	4	3	3	1.0	1.0	1.0	0.5833333333333334	0.4166666666666667	0.4166666666666667	4
3988	5571	poly5571.txt.ml	comp_times5571.txt	12	10	10	8	1	0.6666666666666666	0.6666666666666666	0.25	0.42857142857142855	0.47619047619047616	0.07142857142857142	4
3989	5220	poly5220.txt.ml	comp_times5220.txt	6	12	8	10	1	0.5	0.3333333333333333	0.5	0.4375	0.4375	0.1875	5
3990	4717	poly4717.txt.ml	comp_times4717.txt	6	20	20	1	1	0.3333333333333333	0.5	0.3333333333333333	0.2	0.3	0.2	5
3991	449	poly449.txt.ml	comp_times449.txt	10	3	3	2	2	0.5	0.5	0.5	0.30434782608695654	0.21739130434782608	0.21739130434782608	5
3992	3965	poly3965.txt.ml	comp_times3965.txt	7	1	1	1	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.1875	0.1875	0.1875	5
3993	318	poly318.txt.ml	comp_times318.txt	7	10	10	2	1	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.3684210526315789	0.15789473684210525	0.21052631578947367	5
3994	5097	poly5097.txt.ml	comp_times5097.txt	8	18	16	4	1	0.375	0.5	0.375	0.5	0.5833333333333334	0.125	5
3995	549	poly549.txt.ml	comp_times549.txt	8	2	2	2	1	0.625	0.625	0.375	0.2777777777777778	0.2777777777777778	0.16666666666666666	5
3996	3865	poly3865.txt.ml	comp_times3865.txt	15	11	11	3	1	0.8	0.13333333333333333	0.06666666666666667	0.631578947368421	0.21052631578947367	0.05263157894736842	4
3997	218	poly218.txt.ml	comp_times218.txt	8	12	12	2	1	0.375	0.5	0.5	0.36363636363636365	0.18181818181818182	0.18181818181818182	4
3998	4146	poly4146.txt.ml	comp_times4146.txt	18	5	2	2	1	0.3888888888888889	0.3333333333333333	0.5555555555555556	0.3617021276595745	0.3404255319148936	0.3404255319148936	2
3999	5471	poly5471.txt.ml	comp_times5471.txt	9	10	10	8	1	0.6666666666666666	0.6666666666666666	0.2222222222222222	0.4375	0.5	0.0625	4
4000	5320	poly5320.txt.ml	comp_times5320.txt	9	5	5	2	1	0.5555555555555556	0.4444444444444444	0.3333333333333333	0.4	0.2	0.15	5
4001	4617	poly4617.txt.ml	comp_times4617.txt	7	2	2	1	1	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.25	0.25	0.16666666666666666	1
4002	5197	poly5197.txt.ml	comp_times5197.txt	8	12	10	10	1	0.5	0.375	0.375	0.47368421052631576	0.3684210526315789	0.15789473684210525	4
4003	269	poly269.txt.ml	comp_times269.txt	8	12	12	2	1	0.375	0.5	0.5	0.36363636363636365	0.18181818181818182	0.18181818181818182	5
4004	3814	poly3814.txt.ml	comp_times3814.txt	7	6	6	3	1	0.5714285714285714	0.42857142857142855	0.42857142857142855	0.6153846153846154	0.3076923076923077	0.11538461538461539	5
4005	538	poly538.txt.ml	comp_times538.txt	7	2	2	2	1	0.5714285714285714	0.5714285714285714	0.42857142857142855	0.26666666666666666	0.26666666666666666	0.2	0
4006	4666	poly4666.txt.ml	comp_times4666.txt	7	8	8	1	1	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.25	0.25	0.16666666666666666	1
4007	5351	poly5351.txt.ml	comp_times5351.txt	10	7	6	5	1	0.6	0.6	0.3	0.375	0.375	0.125	4
4008	5400	poly5400.txt.ml	comp_times5400.txt	8	11	11	6	1	0.625	0.75	0.25	0.6071428571428571	0.35714285714285715	0.07142857142857142	5
4009	4137	poly4137.txt.ml	comp_times4137.txt	16	5	2	2	1	0.375	0.3125	0.4375	0.2894736842105263	0.2631578947368421	0.2631578947368421	2
4010	4766	poly4766.txt.ml	comp_times4766.txt	6	12	12	2	1	0.5	0.3333333333333333	0.5	0.4375	0.125	0.1875	5
4011	5251	poly5251.txt.ml	comp_times5251.txt	5	1	1	1	1	0.6	0.4	0.4	0.3	0.2	0.2	3
4012	5500	poly5500.txt.ml	comp_times5500.txt	12	15	15	10	1	0.6666666666666666	0.5833333333333334	0.25	0.5681818181818182	0.3409090909090909	0.06818181818181818	5
4013	4037	poly4037.txt.ml	comp_times4037.txt	9	2	2	1	1	0.5555555555555556	0.4444444444444444	0.4444444444444444	0.2608695652173913	0.17391304347826086	0.17391304347826086	3
4014	369	poly369.txt.ml	comp_times369.txt	6	2	2	2	2	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.13333333333333333	0.13333333333333333	2
4015	3914	poly3914.txt.ml	comp_times3914.txt	8	12	12	3	1	0.625	0.25	0.375	0.47368421052631576	0.10526315789473684	0.15789473684210525	3
4016	438	poly438.txt.ml	comp_times438.txt	11	3	3	2	2	0.5454545454545454	0.45454545454545453	0.45454545454545453	0.3333333333333333	0.20833333333333334	0.20833333333333334	1
4017	4280	poly4280.txt.ml	comp_times4280.txt	12	6	2	2	1	0.4166666666666667	0.4166666666666667	0.6666666666666666	0.40540540540540543	0.43243243243243246	0.40540540540540543	3
4018	4873	poly4873.txt.ml	comp_times4873.txt	6	4	4	1	1	0.3333333333333333	0.5	0.3333333333333333	0.2	0.3	0.2	4
4019	2336	poly2336.txt.ml	comp_times2336.txt	7	3	1	1	1	0.7142857142857143	0.5714285714285714	0.2857142857142857	0.4117647058823529	0.35294117647058826	0.17647058823529413	2
4020	3601	poly3601.txt.ml	comp_times3601.txt	8	1	1	1	1	0.5	0.375	0.375	0.2222222222222222	0.16666666666666666	0.16666666666666666	3
4021	3150	poly3150.txt.ml	comp_times3150.txt	11	9	4	3	2	0.5454545454545454	0.7272727272727273	0.36363636363636365	0.6338028169014085	0.6197183098591549	0.4788732394366197	4
4022	2467	poly2467.txt.ml	comp_times2467.txt	11	7	3	3	1	0.5454545454545454	0.8181818181818182	0.45454545454545453	0.5932203389830508	0.6101694915254238	0.3898305084745763	5
4023	2181	poly2181.txt.ml	comp_times2181.txt	8	4	2	2	2	0.75	0.5	0.5	0.5	0.3	0.3	5
4024	1989	poly1989.txt.ml	comp_times1989.txt	5	3	2	1	1	0.4	0.6	0.6	0.36363636363636365	0.45454545454545453	0.2727272727272727	4
4025	2236	poly2236.txt.ml	comp_times2236.txt	6	4	2	2	1	0.6666666666666666	0.6666666666666666	0.5	0.48	0.48	0.36	5
4026	3701	poly3701.txt.ml	comp_times3701.txt	6	2	2	1	1	0.5	0.3333333333333333	0.3333333333333333	0.23076923076923078	0.15384615384615385	0.15384615384615385	2
4027	3050	poly3050.txt.ml	comp_times3050.txt	10	7	3	3	1	0.8	0.5	0.4	0.6078431372549019	0.5490196078431373	0.37254901960784315	5
4028	2567	poly2567.txt.ml	comp_times2567.txt	13	6	3	2	2	0.6153846153846154	0.8461538461538461	0.5384615384615384	0.5423728813559322	0.559322033898305	0.423728813559322	5
4029	4973	poly4973.txt.ml	comp_times4973.txt	8	10	8	6	1	0.375	0.5	0.375	0.38095238095238093	0.5238095238095238	0.14285714285714285	5
4030	2081	poly2081.txt.ml	comp_times2081.txt	4	1	1	1	1	0.75	0.5	0.25	0.375	0.25	0.125	3
4031	1889	poly1889.txt.ml	comp_times1889.txt	8	2	2	2	2	0.5	0.5	0.375	0.23529411764705882	0.23529411764705882	0.17647058823529413	0
4032	214	poly214.txt.ml	comp_times214.txt	3	12	12	2	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.5	0.08333333333333333	0.16666666666666666	4
4033	3869	poly3869.txt.ml	comp_times3869.txt	13	9	9	3	1	0.7692307692307693	0.15384615384615385	0.07692307692307693	0.5882352941176471	0.23529411764705882	0.058823529411764705	2
4034	1207	poly1207.txt.ml	comp_times1207.txt	12	2	2	2	1	0.4166666666666667	0.4166666666666667	0.5	0.2	0.2	0.24	1
4035	1556	poly1556.txt.ml	comp_times1556.txt	3	3	3	1	1	1.0	0.3333333333333333	0.3333333333333333	0.5555555555555556	0.1111111111111111	0.1111111111111111	4
4036	545	poly545.txt.ml	comp_times545.txt	4	1	1	1	1	0.5	0.5	0.5	0.25	0.25	0.25	2
4037	6993	poly6993.txt.ml	comp_times6993.txt	6	2	2	1	1	0.3333333333333333	0.5	0.5	0.16666666666666666	0.25	0.25	1
4038	314	poly314.txt.ml	comp_times314.txt	3	16	12	4	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.631578947368421	0.7368421052631579	0.10526315789473684	5
4039	1307	poly1307.txt.ml	comp_times1307.txt	5	3	3	2	2	0.8	0.2	0.2	0.5	0.08333333333333333	0.08333333333333333	0
4040	3969	poly3969.txt.ml	comp_times3969.txt	1	1	1	1	1	1.0	1.0	1.0	0.25	0.25	0.25	0
4041	1456	poly1456.txt.ml	comp_times1456.txt	9	2	2	2	1	0.5555555555555556	0.5555555555555556	0.4444444444444444	0.2777777777777778	0.2777777777777778	0.2222222222222222	4
4042	445	poly445.txt.ml	comp_times445.txt	12	3	3	2	2	0.5833333333333334	0.4166666666666667	0.4166666666666667	0.39285714285714285	0.17857142857142858	0.17857142857142858	5
4043	6893	poly6893.txt.ml	comp_times6893.txt	4	2	1	1	1	0.75	0.5	0.25	0.42857142857142855	0.2857142857142857	0.14285714285714285	5
4044	6260	poly6260.txt.ml	comp_times6260.txt	4	6	6	1	1	0.5	0.5	0.25	0.4	0.2	0.1	4
4045	6531	poly6531.txt.ml	comp_times6531.txt	6	32	32	1	1	0.5	0.5	0.3333333333333333	0.6666666666666666	0.1111111111111111	0.07407407407407407	3
4046	7006	poly7006.txt.ml	comp_times7006.txt	8	2	2	2	1	0.625	0.5	0.375	0.3888888888888889	0.2777777777777778	0.16666666666666666	5
4047	6786	poly6786.txt.ml	comp_times6786.txt	4	4	4	1	1	0.5	0.5	0.25	0.3333333333333333	0.2222222222222222	0.1111111111111111	4
4048	6360	poly6360.txt.ml	comp_times6360.txt	7	12	12	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.5652173913043478	0.13043478260869565	0.08695652173913043	5
4049	6431	poly6431.txt.ml	comp_times6431.txt	7	16	16	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.6296296296296297	0.1111111111111111	0.07407407407407407	5
4050	7106	poly7106.txt.ml	comp_times7106.txt	2	3	2	1	1	1.0	0.5	0.5	0.75	0.375	0.375	3
4051	6686	poly6686.txt.ml	comp_times6686.txt	4	32	32	1	1	0.5	0.5	0.25	0.7727272727272727	0.09090909090909091	0.045454545454545456	3
4052	984	poly984.txt.ml	comp_times984.txt	3	3	3	1	1	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.5714285714285714	0.14285714285714285	0.14285714285714285	4
4053	6203	poly6203.txt.ml	comp_times6203.txt	8	14	14	1	1	0.75	0.25	0.125	0.6875	0.0625	0.03125	3
4054	7065	poly7065.txt.ml	comp_times7065.txt	8	7	6	4	1	0.5	0.625	0.375	0.5	0.5	0.125	4
4055	6552	poly6552.txt.ml	comp_times6552.txt	7	6	6	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.3684210526315789	0.15789473684210525	0.10526315789473684	3
4056	2328	poly2328.txt.ml	comp_times2328.txt	12	6	3	2	1	0.6666666666666666	0.6666666666666666	0.4166666666666667	0.5714285714285714	0.4897959183673469	0.3673469387755102	5
4057	2479	poly2479.txt.ml	comp_times2479.txt	11	6	3	2	2	0.5454545454545454	0.8181818181818182	0.45454545454545453	0.5116279069767442	0.5348837209302325	0.37209302325581395	5
4058	884	poly884.txt.ml	comp_times884.txt	7	2	2	2	1	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.23076923076923078	0.23076923076923078	0.3076923076923077	5
4059	1897	poly1897.txt.ml	comp_times1897.txt	7	2	2	2	2	0.5714285714285714	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.14285714285714285	5
4060	2228	poly2228.txt.ml	comp_times2228.txt	6	4	2	2	1	0.6666666666666666	0.5	0.3333333333333333	0.47619047619047616	0.42857142857142855	0.3333333333333333	5
4061	2579	poly2579.txt.ml	comp_times2579.txt	13	5	3	2	1	0.6153846153846154	0.6923076923076923	0.38461538461538464	0.46153846153846156	0.4358974358974359	0.28205128205128205	5
4062	6303	poly6303.txt.ml	comp_times6303.txt	6	6	6	1	1	0.5	0.5	0.3333333333333333	0.3125	0.1875	0.125	3
4063	7165	poly7165.txt.ml	comp_times7165.txt	7	2	2	2	2	0.7142857142857143	0.2857142857142857	0.2857142857142857	0.3125	0.125	0.125	3
4064	6452	poly6452.txt.ml	comp_times6452.txt	7	28	28	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.696969696969697	0.09090909090909091	0.06060606060606061	5
4065	791	poly791.txt.ml	comp_times791.txt	6	2	2	2	1	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3076923076923077	0.3076923076923077	0.15384615384615385	0
4066	1782	poly1782.txt.ml	comp_times1782.txt	5	3	2	2	2	0.8	0.4	0.4	0.5263157894736842	0.21052631578947367	0.21052631578947367	5
4067	1264	poly1264.txt.ml	comp_times1264.txt	18	3	2	2	2	0.6666666666666666	0.4444444444444444	0.4444444444444444	0.4166666666666667	0.20833333333333334	0.20833333333333334	3
4068	277	poly277.txt.ml	comp_times277.txt	9	6	4	2	1	0.5555555555555556	0.5555555555555556	0.4444444444444444	0.43478260869565216	0.2608695652173913	0.17391304347826086	1
4069	526	poly526.txt.ml	comp_times526.txt	3	3	3	1	1	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.2222222222222222	0.2222222222222222	3
4070	1535	poly1535.txt.ml	comp_times1535.txt	7	12	12	2	2	0.8571428571428571	0.42857142857142855	0.42857142857142855	0.65625	0.09375	0.09375	5
4071	4678	poly4678.txt.ml	comp_times4678.txt	9	14	14	14	1	0.5555555555555556	0.3333333333333333	0.3333333333333333	0.5	0.4090909090909091	0.13636363636363635	4
4072	4129	poly4129.txt.ml	comp_times4129.txt	8	2	1	1	1	0.375	0.5	0.25	0.2	0.26666666666666666	0.13333333333333333	0
4073	691	poly691.txt.ml	comp_times691.txt	12	3	3	2	2	0.5833333333333334	0.4166666666666667	0.4166666666666667	0.4230769230769231	0.19230769230769232	0.19230769230769232	5
4074	1682	poly1682.txt.ml	comp_times1682.txt	6	10	10	2	1	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.29411764705882354	0.23529411764705882	0.11764705882352941	5
4075	4778	poly4778.txt.ml	comp_times4778.txt	6	12	12	2	1	0.5	0.3333333333333333	0.5	0.4375	0.125	0.1875	2
4076	4029	poly4029.txt.ml	comp_times4029.txt	9	3	3	3	3	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.36585365853658536	0.34146341463414637	0.34146341463414637	3
4077	1364	poly1364.txt.ml	comp_times1364.txt	6	3	3	2	2	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.5	0.14285714285714285	0.14285714285714285	3
4078	377	poly377.txt.ml	comp_times377.txt	7	2	2	2	1	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.21428571428571427	0.21428571428571427	0.2857142857142857	1
4079	426	poly426.txt.ml	comp_times426.txt	11	2	2	2	1	0.5454545454545454	0.5454545454545454	0.45454545454545453	0.2727272727272727	0.2727272727272727	0.22727272727272727	1
4080	1435	poly1435.txt.ml	comp_times1435.txt	9	3	2	2	2	0.4444444444444444	0.6666666666666666	0.6666666666666666	0.36	0.32	0.32	4
4081	6798	poly6798.txt.ml	comp_times6798.txt	4	6	6	1	1	0.5	0.5	0.25	0.4	0.2	0.1	4
4082	3384	poly3384.txt.ml	comp_times3384.txt	17	6	6	1	1	0.7647058823529411	0.5294117647058824	0.35294117647058826	0.4423076923076923	0.3269230769230769	0.21153846153846154	5
4083	4810	poly4810.txt.ml	comp_times4810.txt	7	10	8	2	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.3888888888888889	0.3888888888888889	0.16666666666666666	5
4084	7018	poly7018.txt.ml	comp_times7018.txt	8	2	2	1	1	0.5	0.375	0.375	0.2857142857142857	0.21428571428571427	0.21428571428571427	1
4085	2355	poly2355.txt.ml	comp_times2355.txt	6	2	2	1	1	0.6666666666666666	0.5	0.16666666666666666	0.4166666666666667	0.25	0.08333333333333333	2
4086	2404	poly2404.txt.ml	comp_times2404.txt	10	5	2	3	1	0.8	0.6	0.5	0.48484848484848486	0.45454545454545453	0.3333333333333333	4
4087	3133	poly3133.txt.ml	comp_times3133.txt	10	6	2	2	2	0.8	0.5	0.4	0.5142857142857142	0.42857142857142855	0.34285714285714286	5
4088	3284	poly3284.txt.ml	comp_times3284.txt	6	11	7	3	2	0.6666666666666666	0.5	0.3333333333333333	0.825	0.6625	0.6125	5
4089	6698	poly6698.txt.ml	comp_times6698.txt	7	44	44	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.7777777777777778	0.06666666666666667	0.044444444444444446	5
4090	3762	poly3762.txt.ml	comp_times3762.txt	6	3	3	3	1	0.5	0.3333333333333333	0.5	0.3333333333333333	0.16666666666666666	0.25	0
4091	2255	poly2255.txt.ml	comp_times2255.txt	7	2	1	1	1	0.5714285714285714	0.5714285714285714	0.14285714285714285	0.3076923076923077	0.3076923076923077	0.07692307692307693	0
4092	2504	poly2504.txt.ml	comp_times2504.txt	7	6	2	2	2	0.5714285714285714	0.5714285714285714	0.2857142857142857	0.4782608695652174	0.4782608695652174	0.34782608695652173	4
4093	3033	poly3033.txt.ml	comp_times3033.txt	6	2	1	1	1	0.6666666666666666	0.5	0.16666666666666666	0.36363636363636365	0.2727272727272727	0.09090909090909091	2
4094	4910	poly4910.txt.ml	comp_times4910.txt	7	18	16	2	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.55	0.5	0.15	5
4095	7118	poly7118.txt.ml	comp_times7118.txt	9	4	3	2	2	0.7777777777777778	0.4444444444444444	0.4444444444444444	0.5625	0.28125	0.28125	3
4096	5185	poly5185.txt.ml	comp_times5185.txt	6	10	10	1	1	0.3333333333333333	0.5	0.3333333333333333	0.2	0.3	0.2	4
4097	1219	poly1219.txt.ml	comp_times1219.txt	13	2	2	2	1	0.46153846153846156	0.46153846153846156	0.46153846153846156	0.2222222222222222	0.2222222222222222	0.2222222222222222	3
4098	3877	poly3877.txt.ml	comp_times3877.txt	9	5	5	3	1	0.6666666666666666	0.2222222222222222	0.1111111111111111	0.46153846153846156	0.3076923076923077	0.07692307692307693	0
4099	1548	poly1548.txt.ml	comp_times1548.txt	6	12	12	2	2	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.07407407407407407	0.07407407407407407	2
4100	5332	poly5332.txt.ml	comp_times5332.txt	8	6	6	5	1	0.625	0.5	0.375	0.3684210526315789	0.3684210526315789	0.15789473684210525	4
4101	4154	poly4154.txt.ml	comp_times4154.txt	16	5	2	2	1	0.375	0.3125	0.5	0.2972972972972973	0.2702702702702703	0.2972972972972973	2
4102	5463	poly5463.txt.ml	comp_times5463.txt	9	12	12	10	1	0.6666666666666666	0.7777777777777778	0.2222222222222222	0.55	0.425	0.05	5
